video_name,clip_num,class
v_CiCNA-Nr1QQ,305,109
v_PbzmcZ_IORE,288,75
v_WOkHZ33CgAs,77,126
v_jmS3NFo4XCc,145,190
v_1uC0xzyx4Bc,661,147
v_NB4IBjUmrcI,80,2
v_rt1kYX3slRI,259,11
v_KA6YYIl2z4E,313,165
v_1KVxpHAC08g,512,138
v_03BMaaMEcNo,582,186
v_YnB0VW34wlY,96,21
v_T-rV3KKFOgg,95,136
v_G6FhQuR3_88,500,159
v_UZBHdQZc0ZM,497,182
v_s2PFIKG5PYI,64,43
v_WzSZJ-yJX48,291,8
v_Wm1CL_g91G4,587,182
v_UMUGmKRkaxo,392,26
v_OT98MiVje0g,337,160
v_eZdao9O8jrw,850,22
v_oW2v7KlfmJk,26,179
v_VFOpGMVouVg,608,110
v_xSiT1pgUEm8,874,167
v_0T14tLwBafQ,142,157
v_VM-ldOw7e4Y,832,7
v_7m--xUKvqkc,371,152
v_yrvV4Ncqyf0,360,71
v_5SyvdU5LWPk,183,141
v_J3jICOa0WCk,797,46
v_zfi8f5NnYaY,141,4
v_H2KVO7LWU5w,95,108
v_JXucFXh58VE,541,142
v_eGl_I8h832w,272,68
v_MfFM_a26bR8,402,51
v_x9BN93AXNTQ,609,0
v_a9ItMklOTyE,148,8
v_yduDG8EcM0A,253,150
v_dc9m-G9CKmQ,514,178
v_AWryNQMbcd8,8,188
v_zTzF5R_VhGk,762,18
v_aKvCtSitxJY,358,140
v_wfUKi83iJCU,434,30
v_rgrzN8ELIxI,649,186
v_dsYLNeumBig,245,45
v_-ceM4HHukhE,788,194
v_0kfJ7Lu4tvo,690,118
v_OzRxQDkrhTg,243,141
v_pCEg_GoXoU4,822,177
v_u2hzK9YyIXY,162,31
v_anfZnOQGPk0,380,83
v_hyv8OkQcgEA,513,108
v_Kcy0A0DuckE,443,46
v_yB35e1u3pJs,660,165
v_aXI9v77XV7A,421,58
v_aWKZSqbOi2Q,714,34
v_HnM44lX65cQ,123,178
v_u1upxlAgsqM,145,44
v_YMbZ7RFRuYI,559,102
v_Ia3Aa4AO-_E,310,37
v_OhydQlKoSUw,231,186
v_ean7ZR6XmG4,363,172
v_xgb-qIgWHw0,256,160
v_RZkwDTyxMZI,406,9
v_3xUAyMuqBrQ,108,151
v_mfENhAPlES8,57,165
v_i5jZVSzLbYQ,560,83
v_Rx9SIyFMfcY,499,25
v_5jfQNanBKAM,257,115
v_cp52LdlmlUk,451,79
v_EKyV_WFsJH0,482,44
v_rBQO0Nf05vg,285,143
v_WXMb7XF6k8o,707,107
v_1Z3mjpu1I2A,570,71
v_oEdRUyN6Kfo,122,140
v__0sDAdyMtnk,235,82
v_lGAK_3Jp2I8,149,126
v__akwfjIbsUA,96,132
v_nD4VObLUOuE,688,76
v_ycYPyXN0CPg,174,153
v_NK0WynwKc34,72,159
v_-EKpX0t44pQ,496,57
v_v_UmAH95xls,437,66
v_H1_5M9mQ79w,519,18
v_DHfiz3MNbcc,263,88
v_s3EHHOAkQYE,891,49
v_8LB2tdMOZ6g,151,157
v_e4YsOfQR3sI,599,65
v_Ye6_xb7h7jc,775,124
v_rA7qVOp47Qg,578,51
v_bLpeUxij7YY,198,6
v_xFDQTAemadA,427,113
v_ZNsX4KYJlVQ,38,190
v_E0DbrJVJUho,689,36
v_lMFp8FPeDHI,464,193
v_IWXIEfaltJ4,855,156
v_TkNCytAQ5cw,338,77
v_f14r3tC-Y4E,633,85
v_qxQWNu_MN94,24,81
v_TVbPV7X49tw,350,87
v_Q-dFr9ZS29s,361,90
v_W01QffZYsxQ,67,127
v_eQ9cmxPKvT8,1685,173
v_cpy_BFGQoQ8,349,181
v_yAa24V7sXJM,633,50
v_p8tlnMtsTf8,367,186
v_vZmDiMGYCo0,500,132
v_P06Slwn3JG0,121,168
v_kLpYpfT5bok,804,116
v_Jj7Xcisw62E,371,100
v_ExNd4o46kao,636,179
v_6KG4p_pfMQc,44,95
v_7QA5qyCXwyg,594,159
v_U-mwyUsNOMU,382,142
v_PPJ6gSuk33o,260,66
v_BC1VpNRFtXo,581,100
v_ZKo1lM6TJTY,35,76
v_qPZwXF1Xcpw,381,48
v_3AZgr5HkSDY,707,79
v_rggwT0-G5sk,234,63
v_L2J_QI2_qms,532,96
v_tmBTO0cA_qw,762,178
v_pi2AaadXnnI,542,80
v_hR6VFvMXCN4,459,7
v_jBnNbI48KjQ,651,186
v_aIwFZCRFHx8,554,170
v_CteuM2BUmHo,395,145
v_fYIr-1aIHmA,364,196
v_djgM0IWIBKc,882,115
v_CE93IieQkAg,552,123
v_f4mDKdD0z3U,303,41
v_cqkcRy3k4v0,109,114
v_Jvxk68D3F2w,685,35
v_L0QdLXym4F4,113,193
v_fXdw7jwiP8g,214,70
v_hlFJj2dT3sU,154,39
v_P9jIpcRGeOk,244,185
v_jHbf_E8aY1k,421,41
v_oJ9BFy1KNlY,129,10
v_ORI5ZNZARw8,73,194
v_BYLxSOPFOuc,1831,169
v_nEcOF04KK0g,110,77
v_L35c6QI1l_0,314,114
v_DxtISmKol2I,478,185
v_ABB755sPZfY,46,175
v_3hSPAtKORgk,302,133
v_ER0UPx6-VcM,232,93
v_-kky8-yaEPg,139,151
v_4kNx9rVwmAg,717,79
v_FhbsTTHT2Zs,264,15
v_Jd3D2d-RwL0,427,108
v_GbvZWitR2_g,601,144
v_I1P5GuVHFQA,614,198
v_WzAGE-xKDpw,208,194
v_Gpocjp7hSzU,740,56
v_JB3h1trZ1cE,202,196
v_ZgVmS-AhYgA,570,167
v_3k5dJSs2zkg,183,176
v_aG5kKRuw0Fk,796,160
v_P6ijX0vabJs,818,38
v_pizl41xmw7k,321,152
v_rdZ0TZcP0NU,120,4
v_C53reDr47oU,69,5
v_c6BcS5NdI6E,669,157
v_f98FHTGx64Q,648,144
v_yATxB9giT34,1263,106
v_qXQBHaML9Xg,28,126
v_wEwp63lUsrE,492,198
v_1ErQKcUju8o,388,78
v_k42CKebiSLA,217,185
v_AdnLY0a6yn0,314,42
v_vcCwvRYqU2I,466,168
v__6TamBiyYWA,485,91
v_0WRxp0X0edY,595,122
v_1QjVfj0S8qQ,233,131
v_Zrv8_-Y-jSM,100,175
v_9x7FyIJdVsI,295,187
v_PhJVHb-J7zM,299,77
v_sg5z7jus30w,648,57
v_gzyu1S2LNIw,281,104
v_yjd9UOJdes8,457,82
v_tb8KKdC7r-A,206,179
v_7hxCoi0XU6I,347,28
v_HGqaDftZe5s,142,87
v_RVYINuYPY6o,873,8
v_zB8kwWJqQ8Q,496,189
v_OH5UXwa3F7E,559,19
v_ko9efCldvgs,54,75
v_S-4ftlylgig,591,42
v_7vXt9RxeXWY,296,145
v_O_IrzZbXiCc,366,14
v_Q711Ki5aFHw,392,83
v_1PpVSeE2BJ8,179,138
v__gO4UzCTqhk,96,184
v_j1IYrdjnY6M,96,22
v_KOiRoi5_SnQ,503,180
v_XeC4nqBB5BM,521,38
v_toeGFZLoeHU,150,33
v_peaOnHl5YS8,172,152
v_W2wyahjyTFc,46,86
v_gOe72cTd0IA,699,177
v_IAZV246DKis,244,155
v_M6O-QNDUdwU,300,30
v_JM7YQFgxu2I,141,132
v_CQtu83639js,519,25
v_77w2Am_ttbg,77,194
v_A1SuSeqDTEI,695,94
v_jIVP2bEWmJE,656,29
v_ABCRXwB5-JQ,184,115
v_3fg_CB3rBSk,583,139
v_TZ5Vd9eL5WA,250,16
v_BCzsVKHrN5Y,84,55
v_E4oP6Ex9IPo,603,197
v_nfe_V3ei6ag,27,157
v_wt-PGxOkL_s,644,80
v_yj7YkvTZ4zw,115,64
v_bWCIcijlgCo,545,148
v_MCsGSMze_6Q,643,65
v_pYbOylWZx-s,525,25
v_2x-Xqt98Ek4,521,159
v_3ArMGKnxlcU,475,94
v_Jo2-IPbuapw,343,73
v_Y97KgwAmdrU,535,103
v_ahY7nqwwJEg,526,52
v_KNpeiKm3xyM,291,105
v_v8jzbjQqNhE,790,94
v_s2cXljpR-xk,542,172
v_NzL_uQyQjIw,547,195
v_jqrLD8zs7R4,519,3
v_3tfGg2rVv6o,699,104
v_nv22QK8brp4,350,171
v_lmYmYYXs1mo,578,178
v_YTWXDIMEjpg,845,195
v_lzb6HHN59K4,469,135
v_q7Pp1TAgv3I,846,100
v_Sx7YgFLnwfM,847,172
v_5n7NCViB5TU,453,13
v_N8nv95D4-pw,246,79
v_SthTqCtPg7s,810,41
v_Vshvpb9eecg,406,103
v_02yDi9BaDO8,289,79
v_-0NfmccuL9Q,806,118
v_uLhOFVNmRu8,327,42
v_Wr7YbcQ_Q9g,149,123
v_ULBhK8jXNws,575,186
v_U01xasUtlvw,588,49
v_T3XGYHEFVIQ,96,198
v_QtiqvB4uw2Y,137,108
v_JGKjMJm0HRI,152,170
v_NA8fCmbHwU8,260,105
v_1SQAnbh_lcM,838,178
v_o7O6XJYVDRE,566,53
v_m7XKITsRtVw,247,0
v_S2VKbwm0uE8,513,41
v_bJx4unQR6nU,265,90
v_orR865dd2l4,222,179
v_qNxA4UTadGo,561,62
v_2YSsqivrvR4,204,92
v_T_CvR3zm6K8,602,105
v_2VYQ4q24D-4,346,148
v__1JGrGGCY9k,688,1
v_CbQPrRwG2BM,361,68
v_0GpNcvAVWVg,726,132
v_UeMcMSTO-Yg,383,15
v_4XEowfJ-1W0,722,138
v_cWrOETjOOTc,15,49
v_tSk1GWyofaU,114,62
v_S3OJBVHL9y8,658,192
v_eGTZNTfgg24,352,7
v_bFgXdHQnTtQ,617,34
v_k3MFZmhXynI,106,74
v_8kyg5u6o21k,617,148
v_oBZ_oAUGO0E,444,57
v_EE1UoJSNyms,131,168
v_MYWnPFGvxwQ,171,74
v_MEuGzNPI1pw,296,11
v_LQAFcEvifrU,767,114
v_yHtapvYRcMw,548,116
v_XD3yFrJHiv8,489,105
v_d4B9z_WJAKs,743,99
v_YZJghuPmff8,560,110
v_n-1KBnDiWQU,93,94
v_mhHoL-9mY1E,461,31
v_bUHE8XcPZgs,278,11
v_56kqqlco5H0,392,54
v_uzXbaoWOm5o,182,0
v_xIAq1OdWQM0,565,64
v_JAEMwQqh51c,284,21
v_1FFbrlvDQ7c,733,116
v_Zfo0XXcWXiU,244,107
v_AsTfp_4Um1A,524,78
v_yrf93aLQXBE,487,186
v_JouywOCeGHI,770,58
v_1lu7Sbu3a6o,230,182
v_fQDj7pnGdVY,613,2
v_k8ZXFB6xqZs,808,39
v_ySQBZ8hqBo4,320,54
v_XQWebGbAjxU,56,122
v_xMChLTVPzNI,571,56
v_YonmpJvwmKM,869,97
v_UZNw4utsywI,636,52
v_kbRciA51ouY,459,146
v_2DvHUEFc5VA,596,149
v_5RKzXZ-0xQ8,52,47
v_hKa9wV1orM8,373,170
v_tkQK_2celDY,608,35
v_-lJS58hyo1c,130,10
v_rteN6_HkMkI,452,75
v_iMiKGoQ7RjE,956,121
v_45WfFPM5yvw,1274,84
v_8eGaK2mVEhY,292,19
v_nHuu6aInr1w,568,40
v_M5UrBI13R3s,125,155
v_Tywf5EzWntY,587,195
v_NhM6jEV08s4,48,21
v_o_e0KLnKpj8,494,74
v_tTIsHfF0UgA,286,138
v_0uh3HP895OA,491,146
v_1o9RGnujlkI,487,91
v_yJ5zO0T9jgk,568,99
v_XGwP_Y-x-dI,347,55
v_eVwRbDXyBbc,21,162
v_2QO41PbOUJ0,319,67
v_7yndv2xOmn0,395,149
v_XHuKkrKjnhQ,711,53
v_NVnjzpoY1O8,221,83
v_h_Kt_rqmODs,270,86
v_7wBrvMGZROQ,17,11
v_7A7XJLhRVVE,575,85
v_w24Pub_hNSw,178,193
v_y_HCdBEJbNE,454,156
v_PcSnU_nGi5E,307,39
v_itlF0DEBetk,201,184
v_6QhZNQlsGys,318,181
v_047dUA_39x8,302,113
v_Z6WJ0A9VvxQ,681,176
v_9PFlQcBl_jU,271,112
v_j6Kf_y7k-yU,585,185
v_6BKkSQ7uGco,230,129
v_oNqtuh6qa2E,220,33
v_C4td7rprQGM,203,86
v_SlT6OBmQqpc,194,190
v_bPvxr2-L_HU,38,126
v_bGDwE1v16HU,578,25
v_bW4AfWvteIo,169,189
v_CIcVR4m7nOc,326,171
v_UhB739uudDo,304,125
v_QYb2ektVZek,469,195
v_Chj1_JbBc4A,1271,35
v_p2C4MeV02GU,726,120
v_WSpfyZuoi3A,334,182
v_DCYz8p4zH6o,127,145
v_swId_MFHywI,670,83
v_gCx-ucvPhDY,5,81
v_3gQsAKZ71tU,331,63
v_YVbMt3qsB3o,228,48
v_uM6ErLnAGW4,722,117
v_sdMr24Qyrw8,441,72
v_86S2O0fpX4g,65,127
v_Qfi8dqC4E4s,1135,42
v_0MyaFtXcTKI,679,132
v_0_GpcrCLdag,250,138
v_H-fl49tiqGE,220,182
v_ZbFyGkfGFcE,43,111
v_YPlsA_vTltk,805,1
v_WXaFTEWJThM,284,22
v_oMegp6a547Q,439,116
v_2PBdNJcQcp4,679,89
v_aPXqTfbtgYI,152,20
v_xpEbejnuGEY,918,43
v_9Ds9DvdPQkM,220,20
v_RxuL7k7-hYQ,880,61
v_hHmn5tf5d5I,678,89
v_w50et2-vEOQ,344,195
v_FJnCSFPoWVU,797,181
v_DbuQn8EOJx0,187,67
v_9mpPAwSmUmk,460,131
v_vzxT-k8dsVs,160,164
v_W7JxYa-PiB8,84,39
v_Z7gECmnHeKk,216,194
v_vfLKyUMzFHg,213,158
v_tVbrnWNOmFY,746,49
v_YVSD611Zpvo,461,36
v_VVezUub0ocQ,722,120
v_HJws_Cwu3qE,84,93
v_7IW2BELXDHA,153,105
v_-KWToNMY1Lc,322,113
v_ecWUNT_HcN8,874,174
v_mkF3Rlj3JSs,666,28
v_LGku-onF4VI,237,159
v_eWG5T3TC_cg,403,128
v_XsqslHC79FQ,890,82
v_W3KCFRADoX8,532,110
v_c2ejr7Lci8s,102,98
v_YtgiDWEY_1A,2827,169
v_m_sBF4vLRRc,285,1
v__fwExctFJpg,205,113
v_aorWXCqqyJs,530,186
v_MIAhrxkYadk,581,68
v_i0jy3fjw8xQ,773,41
v_Nb87GFizCB8,1809,169
v_vF-XFROSmv4,437,94
v_I9kOPQ3J5HA,345,58
v_Lou-YFz3kb0,555,82
v_OCQ9OyMKQKw,207,191
v_uYLYJABDubw,78,100
v_InA8Xbg-hvo,495,5
v_Cf7xy_HQ9H0,562,173
v_hHpcr5tYWso,153,144
v_zzz_3yWpTXo,79,71
v_54K2F3zAZ0o,116,20
v_91Wdp_uaWrY,269,130
v_jzBR9ihZBbI,837,63
v_F9HKxxoNNSQ,132,179
v_JY-H1u1hJZw,305,115
v_jJNDLjhemaE,242,161
v_Qf6gZtm9BIg,201,181
v_pxb95-aSDYo,504,18
v_lR4vyq1WbyU,280,97
v_PUGP8PSlJEA,661,58
v_aZfNeGBMU1Y,73,139
v_Xfu6WQuFEks,24,21
v_DJ5tenTs0A0,301,180
v_b0LY869JBrE,633,47
v_v5KAaaZD6uk,846,176
v_E1Xsc4kfFRE,518,109
v_B0sXYJeZ8Xk,188,123
v_1y9s_l_DIEk,76,17
v_JFVZdzzJVr8,186,198
v_MqQ9mgUb664,427,16
v_34eCEU2Y4T0,578,22
v_aNQRlsp5yv8,798,111
v_d1doBRc_hAM,714,129
v_uy7WAwrrNiA,613,144
v_NVeTGvwk8y0,326,88
v_wMDyshGO2og,648,133
v_9uZoTZsTwv0,41,113
v_yGO1YnMQNRI,383,13
v_RfbEuBH1Pow,318,30
v_lwXIgNoLGhM,766,35
v_vBCnsp-NEAg,453,56
v_FFUh8Fx4FsA,109,136
v_1WR4jgFCqRw,298,153
v_pA8QJ2ZoeBM,126,129
v_mrT7FqQ0lCs,510,83
v_w83HV_L4AiU,232,172
v_fTQYGNJpSUk,568,122
v_rse-MW1helQ,483,30
v_d1JA5V3hO3Q,358,136
v_rA_RAZx2_aA,478,42
v_PpC4kPd5KfA,546,109
v_ouEWLFNLLos,214,36
v_cKHdMUfKsQ8,888,73
v_uHmoFLB-PLc,87,92
v_jdfe-CV_cpE,676,68
v_5pqVrMgiMcs,713,148
v_B-60jGEds7M,399,85
v_cmM0li5O1t0,82,196
v_7Nj1Y-fyq_c,367,71
v_NcEWimHnC54,554,183
v_p28XWij4U1c,824,193
v_QIkDYInr17A,544,150
v_yEBiJguscMY,229,63
v_m3AbqJNPn-o,507,72
v_uE6_kwnfDCQ,570,3
v_LtdO87DWEHM,43,173
v_QPKJDlQSO6c,510,106
v_C8fyaj592GA,413,79
v_injaml6fr7s,839,4
v_8wxFQrFEo3M,454,59
v__86X1xtj67w,782,46
v_SaBcTNvRA6g,532,22
v_w30TFlJiRKA,728,65
v_MXbwIfqSq_Q,848,97
v_3boxQwSpv-8,111,50
v_UJiQEkByWcM,55,190
v_8aYk3so14fE,247,159
v_u-YaDbGZoPk,213,36
v_cWU5059m_1Q,354,175
v__Xydl5mYkQ8,169,32
v_mBHsAuDJmj4,660,198
v_zm8gZpwZkRE,226,160
v_GdEKSyad_rk,269,196
v_aIvWwX--xKw,311,16
v_iUOCQ9sE2_A,204,2
v_xCVZBvwhoWE,59,93
v_ALjodjboELk,748,177
v_MF3VcmCCgzY,772,116
v_uFMlVrTUoR8,361,184
v_L3X8OmIbj2c,832,100
v_5kIl4TspdR0,529,37
v_vjCKf3el7pM,652,195
v_8kC5L_Iu3KY,10,159
v_Vbkq1ldn3A8,269,59
v_j5Fq7Y8EJk8,739,196
v_f0CViWbj3V4,100,159
v_x1wy8QmHZL8,449,104
v_18k_K9cFFJg,719,173
v_Ip1EWQCXvRM,974,167
v_NXFnVeZen1U,193,99
v_EeGunBjmpFw,261,174
v__LmtW0w6ad4,429,97
v_JKE9D1anR7I,186,11
v_vWz90CichbM,242,131
v_qp3OfC0dCOs,402,69
v_-QuFk_ThRNg,421,100
v_Kd_qpMbvRtI,456,195
v_YWu9gYCBAas,808,119
v_GWJw2jR2mTY,7,152
v_eCd8x8KqxKQ,173,158
v_2Xfigl8xrXc,171,66
v_ACnOpQNrhqs,708,27
v_GBNj2k2OVGo,707,20
v_x39KxoQHEp4,891,171
v_FqlXey9KFZA,184,131
v_qlvW6jW2mfQ,383,160
v_yE5euaQmcXw,375,122
v_gEqT50dX-iY,286,36
v_9wpV8Gknh1E,472,114
v_bp1blshSKJU,441,65
v_UyThFVEvNsI,227,99
v_ffyPN2-EDg4,403,55
v_Q_v6MdHJ7Go,140,145
v_HwM3ionUBsg,101,61
v_FT_34R0dZnA,571,115
v_X5_KlfVvi6E,547,38
v_9a6C5rvS56A,291,86
v_SWbUJh4XuMQ,228,198
v_ZTtPztql5jM,390,13
v_inw7wXFL9dw,638,106
v_NxnEKnqWLCI,570,84
v_4fEY6zIq8bQ,410,156
v_9-yA1F4il_A,61,108
v_hg8WbkmC2nU,803,149
v_JkxO6IhuhOs,519,41
v_zCND0HJq6Iw,281,33
v_M4db4WfqDoE,609,183
v_EZsumzBA68I,477,153
v_fFoYCI-Si6s,303,2
v_PiDMuIRtgZo,185,161
v_Ogx1hUoOSrE,660,134
v_Prt07JFztMI,27,164
v_FGKdmKX1z64,403,36
v_5R3h6lxne90,738,165
v_jEGTpBJrD4s,703,159
v_GhVERbQMZWQ,444,195
v_FofBEedm80o,307,97
v_4KzG9JBE9V8,94,182
v_Snw8Jf1DQwg,314,104
v_IdhpB7doBOE,520,78
v_DrEsyzI2u4c,139,145
v_LgoMRWkBDkQ,36,169
v_xbA294b3Z5c,498,165
v_fkmYC91-biI,163,59
v_2qcdjyT7nDY,844,34
v_bu7zk-YxEoY,481,54
v_-4VuHlphgL4,470,154
v_l4YcjFl6SDc,516,162
v_Wzpyu5NEqZ4,756,63
v__pYDg0B6_tw,72,62
v_PtoVL69LEh4,554,57
v_4YGuIycW_IA,374,199
v_gHYcZYkrxxQ,515,169
v_-s1MQAiOMeY,392,85
v_yvzlX5St_Ok,112,170
v_osLHgm_yuMc,493,35
v_aTl4KzTuJoU,76,196
v_3zPoB-_JxEc,156,67
v_iOpoR0UeJNg,241,61
v_Geh_BZchxFY,216,155
v_NpsOCOnQS6c,182,153
v_iPiP-7UwAa4,850,34
v_dsCJ4xdRq-Q,88,163
v_sYhUC2uQR7I,718,2
v_0ysVELHeEyc,1239,153
v_h1d-jcsWap8,74,155
v_peoMXSP3VgY,316,148
v_R3YoG3Hi4iI,527,148
v_1UQYk6ohuRE,661,191
v_ih3LAZtQM50,154,17
v_DrigU09Wf7k,564,186
v_3zT7x5jZEfI,862,27
v_CcBPELJaRlk,823,167
v__I1DKeGg_w8,506,190
v_QJKFphS_3UQ,353,38
v_tD30qafrkhM,505,67
v_rVcgTALWCRA,95,111
v_Rte9HqaQ1tw,301,71
v_ClE77VhGQsk,186,129
v_dRRht9vdYDE,379,122
v_QRdQ8KIVf40,732,162
v_H8aW-6HhMBA,512,32
v_Hub83eTB8mM,77,156
v_w3DvA9405_o,211,18
v_NyNuB328oi0,123,95
v_c8HFew22GnI,514,195
v_JMrfe-UVA0Y,226,120
v_frWLB7ZxMNI,283,162
v_h4N22DApP_Y,663,163
v_f0CVl853HUg,157,80
v_n0meVEbpXak,73,87
v_FuaxI8PkeHQ,71,0
v_rfWlK9njyzg,140,86
v_2fs09c8gFsk,378,170
v_u0PEB9bXWpY,626,47
v_cMeMbnjX-pg,104,122
v_43hQNmW-6_k,633,83
v_BEA4YVQv7Wk,587,62
v_civPiYFf2vE,385,45
v_HxJnPUqF9i8,376,24
v_2R_TVXvocQs,632,1
v_wZeV6W1VEoM,327,6
v_LmWcpkqUurg,700,118
v_pbeQcGC3nXY,361,130
v_EL47wkhiOq8,161,99
v_P-6ITEpg0mw,100,61
v_DXOKFXlx84M,18,12
v_zfqach0dDYo,20,126
v_AmW-O5MmJHk,261,139
v__wo35butdOc,60,13
v_12IrPzohRSw,424,170
v_NJuf9o45A8U,209,183
v_xJNqBSJ7rqU,664,14
v_kXP1tgr476c,194,77
v_2GSSuYAWFc8,469,72
v_wz8d9DKMrTc,256,128
v_u9oARzRT3fI,86,61
v_WX1TLuHXCd8,267,69
v_nMTyJxJIZUs,255,47
v_DFOoFr2H-24,206,20
v_e07y3QI4Kbg,113,100
v_53dqgEMV5e4,224,88
v_Tu1oKxyfHTs,258,62
v_-3baQGb2zIY,389,104
v_8gKV8f3qSOg,267,22
v_0HrPpZa_xv8,77,113
v_jbh_K0yyJFo,87,185
v_bNuRrXSjJl0,855,81
v_LZ-Cy0GqCiU,358,112
v_aBr9bdWrl0I,621,168
v_s__e_v6aaq0,111,45
v_Ac_8KQGAe0c,1147,120
v_x7lP6GKepco,283,198
v_BbJeZoks_c4,673,181
v_mA4wEXlASpc,126,7
v_cMoy7UJtlyA,368,85
v_LnEed8TnWwk,534,192
v_8XB_0x_erho,220,132
v_qiw2I1oQIVQ,504,128
v_Mx-rOsiQTos,672,108
v_f0lxilPpXeM,377,134
v_U_4goX5w_1c,416,42
v_-YPp9kc3XDs,626,38
v_1RJgvoFfbkI,318,116
v_44htu_ovvLs,211,51
v_QdTUPBtxAV0,25,132
v_W70Urhy8Yl4,692,142
v_E6ePEI4UOtU,314,152
v_NbTlXQLScRo,673,56
v_lnvsb4-71BQ,478,26
v_6l0tenUYS-w,348,83
v_Ue2EbbpegkE,479,183
v_tgdLeBX7aXk,241,121
v_Mmdcsw_SEzc,127,111
v_UVJ0mQndDhE,516,179
v_Tu9QF2ALd2s,70,16
v_gU81ZXdYh7o,17,2
v_Launtf-qjDM,61,198
v_K_I5LyzD8m0,161,60
v_eL0LrJio1XE,505,102
v_TKGjHAmCaRo,426,125
v_TSVdiNxLu50,821,186
v_jYphKtLFIUk,519,111
v_KFo88zRw5CM,267,196
v_ZluOmpTPdWw,53,105
v_fzHg9PhhlAg,880,8
v_RMrL2txm79c,306,117
v_jX26w60MxmU,252,115
v_nIpT_lGpjck,91,16
v_DMUFb7gvUx4,1358,180
v_mOrhfrmmxAQ,126,196
v_z9PXpyWbXk8,25,64
v_aDDq5ofaFHI,469,148
v_InavXU3iWBE,95,126
v_2QeU2xYPdWE,283,13
v_fxxeCpqgRfk,240,11
v_6mrjcnKVJyY,498,2
v_Z1siDLDwbiY,896,169
v_ZbfYwmb39H0,718,69
v_aj2cioE_yG0,846,189
v_7S7THbo8uds,144,100
v_UJebyFqxDXI,422,74
v_9FaSaHgQSO8,855,170
v_NrKBxbZXXg4,346,167
v_ZhPL4xb8JD0,81,113
v_AoyoL-921Ws,271,74
v_P6lwZ6gKvUw,510,155
v_smYAy6TYS3M,124,86
v_4EoFt8F3_nw,17,75
v_KZ-6u3MUp44,253,13
v_8Ztw2YrUHRE,605,104
v_uWguPHhQON4,118,40
v_IV47aK7qJdY,162,108
v_oXKrreio9hg,242,96
v_hru57dsi0N0,600,166
v_2EQMXueAmCA,100,63
v_5iIJl-wjE9U,206,172
v_PUJqlmTdlak,836,158
v_hh6Yt_LJPwQ,450,134
v_S633fHu_NrU,496,16
v_bTlfN4vJkiY,67,74
v_lrxLP-R_ILw,693,166
v_mpyN1mrMl3U,202,103
v_s1E6EKs1MZw,571,20
v_pwPid8YHHpU,588,112
v_Vckc3ZOollk,495,158
v_i0rC2mfp7mI,87,98
v_7GSCDxBSFsw,153,24
v_N_zbcVs419E,888,73
v_51XRujaBAbE,596,87
v_PKdQIdYuXo8,435,18
v_OOKHi7EBNKk,648,182
v_Bc0_vvpfMAE,848,103
v_b82y7f7TFbw,626,162
v_PlSk7Q9v15A,523,88
v_KCOzA0Suy5U,206,87
v_q-ID2mgEIow,166,98
v_-8FS4LbXAgE,485,57
v_WUdefl_j2-8,370,183
v_26qGsfI9tZ8,182,132
v_Lr0Vm9zBXKE,577,180
v_PJdE8Ui2eno,550,58
v_V-Yz865cbn4,80,70
v_MlGh0geYhSg,184,51
v_13vEnzRCKzo,490,9
v_fVtiM88rOJI,656,35
v_APCbvR0SBl0,123,24
v_x7yOoVf5-Do,288,102
v_wfy5UXaAVnQ,283,167
v_ofrkSTRhCE4,426,176
v_pbTzltaBByk,107,191
v_5Chl3x_mx40,648,122
v_3mlxwa9Ve5I,411,60
v_yDCZNNI3tDo,416,68
v_0YPfoB84Fes,321,149
v_PSAfQ1qjtOA,416,54
v_vmFfa1yv72k,657,106
v_aeKIYkn99_Q,819,182
v_S47vfJ9g3Mw,700,73
v_ZO8ValsY3rE,400,50
v_8ofNg0y8w60,253,39
v_8TNzCiy8iaY,594,3
v_W0M9tXQV3Xg,716,25
v_0lYwrXV1R3A,455,161
v_MleQSQt6Utw,676,111
v_H5kerJ_FoBU,186,156
v_osaJxzwVt6Q,295,159
v_jgHYzuDU2Iw,143,152
v_Nf-7lKa387k,237,59
v_9yktj7NCdFI,874,86
v_8O1cLqQrn4o,484,99
v_NfTfLk1D-tI,685,159
v_eBajcta4sD4,763,130
v_xH8l5rCWrMU,292,56
v_DkouAjobzac,554,85
v_FjZKKAEEHbY,669,15
v_1TWdrO8cCxA,257,175
v_xOTW_-tiEjY,643,138
v_hiz0rH1bO7k,718,14
v_IfYiYObrUlY,780,16
v_5rO2DwFhdwo,371,93
v_LrmtSSUVRaQ,402,158
v_QHF28_yGOV8,423,186
v_opAcl-kukdU,670,34
v_Ufki4AjZHFI,43,164
v_im6KJzbZzKE,421,7
v_dL--vW-AJJo,797,118
v_hhoewBggtuw,741,118
v_nt8MurhX7HY,340,192
v_VgQ6a7oVx7g,233,11
v_8NcRuVMSQLs,691,64
v_I9_eKiGZPxc,639,167
v_6ECElQXTBIY,240,104
v_lu7viu9nf6g,313,91
v_M_CU9guT3C0,366,71
v_feqYwvoENzk,316,65
v_nxDAt9SkPoA,569,175
v_Kj2SF5bCxJ8,854,29
v_WYjtYDyHUxY,173,35
v_ibDWgL2D2l4,90,139
v_dZSjgAYlpS0,153,155
v_jE0XAclET5w,625,163
v_nTNkGOtp7aQ,63,62
